1301 , 0.13671186098 , 0.25430292599 , 0.319628647215 , 1.33884948779
1332 , 0.0659618458238 , 1.39817524531 , 1.27080654051 , -1.78387972437
1333 , 0.0659618458238 , 1.39817524531 , 1.27080654051 , -1.78387972437
1352 , 0.136914805066 , -0.351893095768 , -0.261627906977 , -0.149193548387
1376 , 0.0462726363737 , 0.309472161967 , 0.296421336935 , 0.288939051919
1377 , 0.0725623582766 , 0.661559260928 , 0.0968013468013 , -0.134602969658
1379 , 0.178153795298 , 0.803730394235 , 0.481361426256 , 0.718256475047
1380 , 0.0617571661617 , -2.5 , -0.209302325581 , -0.0555555555556
1381 , 0.0699702541915 , 1.28113879004 , 0.780487804878 , 0.865384615385
1382 , 0.16122601545 , -10.2666666667 , -24.7142857143 , -2.28070175439
1383 , 0.057217847769 , -0.407035175879 , 0.18018018018 , 0.2
1384 , 0.241932457786 , -0.0927835051546 , -0.0505747126437 , -0.731343283582
1400 , -0.143250688705 , 0.702702702703 , 0.709090909091 , -0.389961389961
1401 , 0.245997088792 , 1.28787878788 , 0.93023255814 , 1.125
1405 , -0.00732442912538 , -0.0965861781848 , -0.116771159875 , -0.128514056225
1407 , 0.11530950801 , 0.420807453416 , 0.482629427793 , 0.759205891771
1408 , -0.0502764693836 , -0.4875 , -0.366101694915 , -0.684210526316
1413 , 0.253496446235 , -0.0307583939892 , -0.00932918702799 , -0.391356905409
1414 , -0.0423424467099 , 0.0990373395566 , 0.0984628167844 , 0.151529087146
1417 , 0.0247289847907 , 0.0564471499723 , 0.0426689332767 , 0.710952380952
1418 , 0.136748083155 , -0.364661654135 , -0.481695568401 , -0.628151260504
1419 , 0.112950769089 , -0.133560348089 , -0.0989208633094 , -0.351586102719
1420 , 0.417155855591 , 2.69031377899 , 3.99798387097 , 4.32183908046
1429 , 0.325190839695 , -0.0125523012552 , 0.012972972973 , 0.033203125
1430 , 1.10084770535 , 3.94444444444 , 4.35416666667 , 6.36363636364
1434 , 0.113472858077 , 0.341232227488 , 0.217741935484 , -5.03921568627
1435 , 0.0542490261146 , -0.0221987315011 , 0.0478841870824 , 0.0335820895522
1491 , -0.254551032931 , -0.688415446072 , -0.720538720539 , -1.7468879668
1514 , -0.0734352639904 , 0.147058823529 , 0.317548746518 , 1.36809815951
1515 , 0.111600544535 , 0.100358422939 , 0.238351997788 , 0.00774593338497
1518 , -0.0798604911379 , -0.50497382199 , -0.38558909445 , -0.0982931135962
1605 , 0.0970725824947 , 0.0579179086506 , 0.0444631036029 , 0.00398445570367
1606 , 0.378512056056 , 2.89850511408 , 2.21155857741 , 1.41153238547
1662 , 0.196905048337 , 0.771465554437 , 0.562887258742 , -34.5433526012
1711 , 0.0793556085919 , -1.11570247934 , -1.1393442623 , -0.878787878788
1712 , 0.409641763217 , 1.19458544839 , 1.11 , 1.38926174497
1716 , 0.142423888954 , 0.838264299803 , 0.692832764505 , 0.75366568915
1717 , 0.156543694768 , 0.382743362832 , 1.11538461538 , 1.05555555556
1718 , 0.0236332285222 , 0.0912795436023 , 0.0818713450292 , 0.0556660039761
1719 , 0.875785122714 , 1.15199572345 , 1.10982008996 , 6.15830789359
1720 , -0.0105263157895 , 1.27902946274 , 0.546718817905 , -5.74381625442
1721 , 0.048242283892 , 0.222779083692 , 0.22536440604 , 0.233739837398
1722 , 0.0793952814318 , 0.0612934362934 , 0.0556155956439 , 0.0483870967742
1723 , 0.12535573304 , 0.682505399568 , 0.652203856749 , 0.784595300261
1724 , 0.182060266293 , -1.65142857143 , -1.63636363636 , -1.31972789116
1726 , 0.0411323115421 , 0.299817184644 , 0.7150997151 , 0.676579925651
1728 , 0.01720411263 , -0.06275579809 , -0.113259668508 , -0.079754601227
1730 , -0.00803332341565 , 1.08333333333 , 1.32 , 7.0
1734 , 0.415854011779 , 1.87378640777 , 1.80124223602 , 1.02973977695
1736 , 0.0898358329955 , 0.164196123147 , 0.119072708114 , 0.0393258426966
1737 , 0.071307533776 , 0.264278799613 , 0.231663685152 , 0.315966386555
1738 , 0.1143224149 , 0.249291784703 , 0.22192513369 , 0.263636363636
1739 , 0.108667529107 , -2.35064935065 , -1.8 , -1.78873239437
1743 , 0.106471197986 , 6.92307692308 , 7.0 , 0.25
1757 , -0.0201005025126 , -0.236363636364 , -0.0911854103343 , -9.87878787879
1758 , 0.159403303143 , 0.872623574144 , 0.879712746858 , 0.804416403785
1762 , 0.185158760852 , 0.380487804878 , 0.377860235003 , 1.11405015459
1764 , 0.177655677656 , -0.285359801489 , -0.382470119522 , -0.347593582888
1766 , 0.0708174563232 , 0.00409563869825 , -0.0150717456385 , -0.10673680638
1768 , 0.654142326075 , 30.5294117647 , 11.5681818182 , 10.0666666667
1770 , -0.00267222247384 , 0.573943661972 , 0.69696969697 , 0.684357541899
1771 , 0.123229575098 , 0.272577996716 , 0.298742138365 , 0.241379310345
1775 , 0.0286500863235 , 0.274551214361 , 0.25715648855 , 0.256387665198
1776 , 0.108365539698 , 0.362428842505 , 0.346478873239 , 0.378427787934
1777 , 0.0201459007682 , 0.350299401198 , 0.393393393393 , 0.704545454545
1780 , 0.0679892539781 , 0.00398406374502 , -0.000928505106778 , 0.557894736842
1782 , 0.116565256033 , 0.267281105991 , 0.296122209166 , 0.521929824561
1783 , -0.152402163538 , 0.573426573427 , 1.08441558442 , 4.44927536232
1787 , 0.236783696529 , 0.711111111111 , 0.662714097497 , 0.726457399103
1788 , 0.197371081901 , -0.433734939759 , -0.493827160494 , -0.340425531915
