1885 , 2014/3/31 , 211 , 2015/3/31 , 200 , -0.0521327014218
1888 , 2014/3/31 , 140 , 2015/3/31 , 186 , 0.328571428571
1890 , 2014/3/31 , 363 , 2015/3/31 , 470 , 0.29476584022
1893 , 2014/3/31 , 351 , 2015/3/31 , 439 , 0.250712250712
1896 , 2014/3/31 , 531 , 2015/3/31 , 663 , 0.248587570621
1897 , 2014/3/31 , 366 , 2015/3/31 , 431 , 0.177595628415
1898 , 2014/3/31 , 615 , 2015/3/31 , 518 , -0.157723577236
1899 , 2014/3/31 , 475 , 2015/3/31 , 770 , 0.621052631579
1904 , 2014/3/31 , 405 , 2015/3/31 , 532 , 0.313580246914
1905 , 2014/3/31 , 538 , 2015/3/31 , 750 , 0.39405204461
1906 , 2014/3/31 , 155 , 2015/3/31 , 155 , 0.0
1909 , 2014/3/31 , 2248 , 2015/3/31 , 2295 , 0.0209074733096
1911 , 2014/3/31 , 1037 , 2015/3/31 , 1313 , 0.266152362584
1914 , 2014/3/31 , 342 , 2015/3/31 , 433 , 0.266081871345
1916 , 2014/3/31 , 246 , 2015/3/31 , 296 , 0.20325203252
1919 , 2014/3/31 , 114 , 2015/3/31 , 100 , -0.122807017544
1921 , 2014/3/31 , 454 , 2015/3/31 , 447 , -0.0154185022026
1924 , 2014/3/31 , 709 , 2015/3/31 , 832 , 0.173483779972
1925 , 2014/3/31 , 1751 , 2015/3/31 , 2371 , 0.354083380925
1926 , 2014/3/31 , 863 , 2015/3/31 , 983 , 0.139049826188
1928 , 2014/3/31 , 1281 , 2015/3/31 , 1745.5 , 0.362607338017
1929 , 2014/3/31 , 380 , 2015/3/31 , 540 , 0.421052631579
1930 , 2014/3/31 , 442 , 2015/3/31 , 697 , 0.576923076923
1931 , 2014/3/31 , 352 , 2015/3/31 , 399 , 0.133522727273
1933 , 2014/3/31 , 317 , 2015/3/31 , 367 , 0.157728706625
1934 , 2014/3/31 , 397 , 2015/3/31 , 802 , 1.0201511335
1935 , 2014/3/31 , 455 , 2015/3/31 , 482 , 0.0593406593407
1937 , 2014/3/31 , 472 , 2015/3/31 , 468 , -0.00847457627119
1938 , 2014/3/31 , 742 , 2015/3/31 , 831 , 0.119946091644
1939 , 2014/3/31 , 362 , 2015/3/31 , 483 , 0.334254143646
1941 , 2014/3/31 , 1784 , 2015/3/31 , 2342 , 0.312780269058
1942 , 2014/3/31 , 523 , 2015/3/31 , 697 , 0.332695984704
1944 , 2014/3/31 , 999 , 2015/3/31 , 1502 , 0.503503503504
1945 , 2014/3/31 , 501 , 2015/3/31 , 990 , 0.976047904192
1946 , 2014/3/31 , 567 , 2015/3/31 , 578 , 0.0194003527337
1949 , 2014/3/31 , 1283 , 2015/3/31 , 1366 , 0.0646921278254
1950 , 2014/3/31 , 1389 , 2015/3/31 , 1790 , 0.288696904248
1951 , 2014/3/31 , 1326 , 2015/3/31 , 1289 , -0.0279034690799
1952 , 2014/3/31 , 650 , 2015/3/31 , 984 , 0.513846153846
1954 , 2014/3/31 , 515 , 2015/3/31 , 479 , -0.0699029126214
1956 , 2014/3/31 , 285 , 2015/3/31 , 306 , 0.0736842105263
1959 , 2014/3/31 , 826 , 2015/3/31 , 1312 , 0.588377723971
1960 , 2014/3/31 , 482 , 2015/3/31 , 497 , 0.0311203319502
1961 , 2014/3/31 , 654 , 2015/3/31 , 930 , 0.422018348624
1963 , 2014/3/31 , 3590 , 2015/3/31 , 2388.5 , -0.334679665738
1964 , 2014/3/31 , 233 , 2015/3/31 , 272 , 0.167381974249
1965 , 2014/3/31 , 498 , 2015/3/31 , 661 , 0.327309236948
1966 , 2014/3/31 , 344 , 2015/3/31 , 680 , 0.976744186047
1967 , 2014/3/31 , 349 , 2015/3/31 , 430 , 0.232091690544
1968 , 2014/3/31 , 639 , 2015/3/31 , 866 , 0.35524256651
1969 , 2014/3/31 , 1057 , 2015/3/31 , 1500 , 0.419110690634
1971 , 2014/3/31 , 134 , 2015/3/31 , 150 , 0.119402985075
1972 , 2014/3/31 , 267 , 2015/3/31 , 275 , 0.0299625468165
1973 , 2014/3/31 , 2098 , 2015/3/31 , 2418 , 0.152526215443
1975 , 2014/3/31 , 378 , 2015/3/31 , 458 , 0.21164021164
1976 , 2014/3/31 , 458 , 2015/3/31 , 645 , 0.408296943231
1979 , 2014/3/31 , 2238 , 2015/3/31 , 2990 , 0.336014298481
1980 , 2014/3/31 , 545 , 2015/3/31 , 819 , 0.502752293578
1981 , 2014/3/31 , 515 , 2015/3/31 , 528 , 0.0252427184466
1982 , 2014/3/31 , 1489 , 2015/3/31 , 1587 , 0.0658159838818
1983 , 2014/3/31 , 1538 , 2015/3/31 , 1657 , 0.0773732119636
1992 , 2014/3/31 , 143 , 2015/3/31 , 183 , 0.27972027972
1994 , 2014/3/31 , 395 , 2015/3/31 , 780 , 0.974683544304
1997 , 2014/3/31 , 1260 , 2015/3/31 , 1794 , 0.42380952381
2001 , 2014/3/31 , 565 , 2015/3/31 , 594 , 0.0513274336283
2002 , 2014/3/31 , 1030.91 , 2015/3/31 , 1414 , 0.371603728745
2003 , 2014/3/31 , 319 , 2015/3/31 , 345 , 0.0815047021944
2004 , 2014/3/31 , 337 , 2015/3/31 , 462 , 0.370919881306
2006 , 2014/3/31 , 108 , 2015/3/31 , 129 , 0.194444444444
2008 , 2014/3/31 , 296 , 2015/3/31 , 330 , 0.114864864865
2009 , 2014/3/31 , 715 , 2015/3/31 , 713 , -0.0027972027972
2053 , 2014/3/31 , 663 , 2015/3/31 , 670 , 0.0105580693816
2055 , 2014/3/31 , 186 , 2015/3/31 , 241 , 0.295698924731
2107 , 2014/3/31 , 100 , 2015/3/31 , 100 , 0.0
2108 , 2014/3/31 , 200 , 2015/3/31 , 198 , -0.01
2109 , 2014/3/31 , 394 , 2015/3/31 , 422 , 0.0710659898477
2112 , 2014/3/31 , 273 , 2015/3/31 , 269 , -0.014652014652
2114 , 2014/3/31 , 355 , 2015/3/31 , 369 , 0.0394366197183
2117 , 2014/3/31 , 2131 , 2015/3/31 , 2622 , 0.230408259033
2120 , 2014/3/31 , 400 , 2015/3/31 , 598.5 , 0.49625
2121 , 2014/3/31 , 1138 , 2015/3/31 , 4860 , 3.27065026362
2122 , 2014/3/31 , 1025 , 2015/3/31 , 912 , -0.110243902439
2124 , 2014/3/31 , 645.5 , 2015/3/31 , 703 , 0.0890782339272
2127 , 2014/3/31 , 2764 , 2015/3/31 , 4150 , 0.501447178003
2128 , 2014/3/31 , 990 , 2015/3/31 , 897 , -0.0939393939394
2131 , 2014/3/31 , 1160 , 2015/3/31 , 1153 , -0.00603448275862
2132 , 2014/3/31 , 531 , 2015/3/31 , 277 , -0.478342749529
2134 , 2014/3/31 , 125 , 2015/3/31 , 161 , 0.288
2136 , 2014/3/31 , 375 , 2015/3/31 , 529 , 0.410666666667
2138 , 2014/3/31 , 4625 , 2015/3/31 , 2767 , -0.40172972973
2144 , 2014/3/31 , 310 , 2015/3/31 , 333 , 0.0741935483871
2145 , 2014/3/31 , 1129 , 2015/3/31 , 1290 , 0.142604074402
2146 , 2014/3/31 , 540 , 2015/3/31 , 470 , -0.12962962963
2148 , 2014/3/31 , 205.33 , 2015/3/31 , 458 , 1.23055569084
2150 , 2014/3/31 , 410 , 2015/3/31 , 1158 , 1.8243902439
2151 , 2014/3/31 , 970 , 2015/3/31 , 1011 , 0.0422680412371
2152 , 2014/3/31 , 810 , 2015/3/31 , 801 , -0.0111111111111
2153 , 2014/3/31 , 850 , 2015/3/31 , 1014 , 0.192941176471
2154 , 2014/3/31 , 1618 , 2015/3/31 , 2315 , 0.430778739184
2156 , 2014/3/31 , 206 , 2015/3/31 , 341 , 0.655339805825
2157 , 2014/3/31 , 1332.5 , 2015/3/31 , 2265 , 0.699812382739
2158 , 2014/3/31 , 344 , 2015/3/31 , 937 , 1.7238372093
2159 , 2014/3/31 , 916 , 2015/3/31 , 584 , -0.362445414847
2160 , 2014/3/31 , 332 , 2015/3/31 , 274 , -0.174698795181
2162 , 2014/3/31 , 335 , 2015/3/31 , 558 , 0.665671641791
2163 , 2014/3/31 , 585 , 2015/3/31 , 1100 , 0.880341880342
2164 , 2014/3/31 , 410 , 2015/3/31 , 606 , 0.478048780488
2168 , 2014/3/31 , 609 , 2015/3/31 , 743 , 0.220032840722
2169 , 2014/3/31 , 954 , 2015/3/31 , 1000 , 0.0482180293501
2170 , 2014/3/31 , 226 , 2015/3/31 , 180 , -0.203539823009
2173 , 2014/3/31 , 517 , 2015/3/31 , 534 , 0.0328820116054
2174 , 2014/3/31 , 889 , 2015/3/31 , 1444 , 0.62429696288
2175 , 2014/3/31 , 1007 , 2015/3/31 , 1612 , 0.600794438928
2176 , 2014/3/31 , 701 , 2015/3/31 , 713 , 0.0171184022825
2178 , 2014/3/31 , 1087 , 2015/3/31 , 1413 , 0.29990800368
2179 , 2014/3/31 , 749 , 2015/3/31 , 915 , 0.221628838451
2180 , 2014/3/31 , 900 , 2015/3/31 , 914 , 0.0155555555556
2181 , 2014/3/31 , 912.67 , 2015/3/31 , 1386.67 , 0.519355298191
2183 , 2014/3/31 , 453 , 2015/3/31 , 495 , 0.0927152317881
2185 , 2014/3/31 , 2440 , 2015/3/31 , 3440 , 0.409836065574
2186 , 2014/3/31 , 800 , 2015/3/31 , 960 , 0.2
2191 , 2014/3/31 , 1583 , 2015/3/31 , 1561 , -0.0138976626658
2193 , 2014/3/31 , 819.67 , 2015/3/31 , 1833.33 , 1.23666841534
2196 , 2014/3/31 , 894 , 2015/3/31 , 1282 , 0.434004474273
2198 , 2014/3/31 , 433.5 , 2015/3/31 , 682 , 0.57324106113
2201 , 2014/3/31 , 226 , 2015/3/31 , 422 , 0.867256637168
2204 , 2014/3/31 , 406 , 2015/3/31 , 502 , 0.23645320197
2206 , 2014/3/31 , 2734 , 2015/3/31 , 4860 , 0.777615215801
2207 , 2014/3/31 , 1068 , 2015/3/31 , 1183 , 0.107677902622
2208 , 2014/3/31 , 1101 , 2015/3/31 , 1555 , 0.412352406903
2209 , 2014/3/31 , 605 , 2015/3/31 , 624 , 0.0314049586777
2211 , 2014/3/31 , 194 , 2015/3/31 , 196 , 0.0103092783505
2212 , 2014/3/31 , 1222 , 2015/3/31 , 2167 , 0.773322422259
2215 , 2014/3/31 , 126 , 2015/3/31 , 123 , -0.0238095238095
2216 , 2014/3/31 , 424 , 2015/3/31 , 449 , 0.0589622641509
2217 , 2014/3/31 , 321 , 2015/3/31 , 380 , 0.183800623053
2220 , 2014/3/31 , 3060 , 2015/3/31 , 4885 , 0.596405228758
2221 , 2014/3/31 , 5750 , 2015/3/31 , 6730 , 0.170434782609
2222 , 2014/3/31 , 2008 , 2015/3/31 , 2510 , 0.25
2224 , 2014/3/31 , 1754 , 2015/3/31 , 2251 , 0.283352337514
2226 , 2014/3/31 , 2260 , 2015/3/31 , 2929 , 0.296017699115
2228 , 2014/3/31 , 2920 , 2015/3/31 , 2873 , -0.016095890411
2264 , 2014/3/31 , 332 , 2015/3/31 , 456 , 0.373493975904
2266 , 2014/3/31 , 871 , 2015/3/31 , 1212 , 0.39150401837
2267 , 2014/3/31 , 5180 , 2015/3/31 , 8370 , 0.61583011583
2268 , 2014/3/31 , 4210 , 2015/3/31 , 4300 , 0.021377672209
2269 , 2014/3/31 , 3255 , 2015/3/31 , 7325 , 1.25038402458
2270 , 2014/3/31 , 1346 , 2015/3/31 , 1445 , 0.0735512630015
2281 , 2014/3/31 , 215 , 2015/3/31 , 335 , 0.558139534884
2282 , 2014/3/31 , 1537 , 2015/3/31 , 2768 , 0.800910865322
2284 , 2014/3/31 , 470 , 2015/3/31 , 663 , 0.410638297872
2286 , 2014/3/31 , 76 , 2015/3/31 , 100 , 0.315789473684
2288 , 2014/3/31 , 306 , 2015/3/31 , 408 , 0.333333333333
2290 , 2014/3/31 , 804 , 2015/3/31 , 1856 , 1.30845771144
2291 , 2014/3/31 , 334 , 2015/3/31 , 436 , 0.305389221557
2292 , 2014/3/31 , 1094 , 2015/3/31 , 2210 , 1.02010968921
2293 , 2014/3/31 , 401 , 2015/3/31 , 480 , 0.197007481297
2294 , 2014/3/31 , 1379 , 2015/3/31 , 1881 , 0.364031907179
2229 , 2014/3/31 , 2429 , 2015/3/31 , 5220 , 1.14903252367
2300 , 2014/3/31 , 447 , 2015/3/31 , 577 , 0.290827740492
2301 , 2014/3/31 , 876 , 2015/3/31 , 1245 , 0.421232876712
2303 , 2014/3/31 , 530 , 2015/3/31 , 998 , 0.883018867925
2304 , 2014/3/31 , 301 , 2015/3/31 , 523 , 0.737541528239
2305 , 2014/3/31 , 1301 , 2015/3/31 , 2240 , 0.721752498078
2307 , 2014/3/31 , 342 , 2015/3/31 , 527 , 0.540935672515
2309 , 2014/3/31 , 1726 , 2015/3/31 , 1942 , 0.125144843569
2311 , 2014/3/31 , 1997 , 2015/3/31 , 1804 , -0.0966449674512
2315 , 2014/3/31 , 77 , 2015/3/31 , 59 , -0.233766233766
2317 , 2014/3/31 , 743 , 2015/3/31 , 898 , 0.208613728129
2321 , 2014/3/31 , 185 , 2015/3/31 , 222 , 0.2
2323 , 2014/3/31 , 200 , 2015/3/31 , 416 , 1.08
2325 , 2014/3/31 , 1274 , 2015/3/31 , 1547 , 0.214285714286
2326 , 2014/3/31 , 946 , 2015/3/31 , 1188 , 0.255813953488
2327 , 2014/3/31 , 1170 , 2015/3/31 , 1852.5 , 0.583333333333
2329 , 2014/3/31 , 730 , 2015/3/31 , 1008 , 0.380821917808
2330 , 2014/3/31 , 114 , 2015/3/31 , 238 , 1.08771929825
2331 , 2014/3/31 , 2164 , 2015/3/31 , 4095 , 0.892329020333
2332 , 2014/3/31 , 742 , 2015/3/31 , 892 , 0.202156334232
2335 , 2014/3/31 , 394.5 , 2015/3/31 , 662 , 0.678073510773
2337 , 2014/3/31 , 364 , 2015/3/31 , 314 , -0.137362637363
2338 , 2014/3/31 , 344 , 2015/3/31 , 393 , 0.142441860465
2340 , 2014/3/31 , 432 , 2015/3/31 , 557 , 0.289351851852
2341 , 2014/3/31 , 225 , 2015/3/31 , 281 , 0.248888888889
2342 , 2014/3/31 , 412 , 2015/3/31 , 401 , -0.0266990291262
2344 , 2014/3/31 , 670 , 2015/3/31 , 731 , 0.0910447761194
2345 , 2014/3/31 , 985 , 2015/3/31 , 750 , -0.238578680203
2349 , 2014/3/31 , 1525 , 2015/3/31 , 2623 , 0.72
2351 , 2014/3/31 , 298 , 2015/3/31 , 607 , 1.03691275168
2352 , 2014/3/31 , 1356 , 2015/3/31 , 1024 , -0.244837758112
2353 , 2014/3/31 , 109 , 2015/3/31 , 173 , 0.587155963303
2354 , 2014/3/31 , 213 , 2015/3/31 , 271 , 0.272300469484
2359 , 2014/3/31 , 757 , 2015/3/31 , 891 , 0.177014531044
2362 , 2014/3/31 , 915 , 2015/3/31 , 897 , -0.0196721311475
2369 , 2014/3/31 , 354 , 2015/3/31 , 258 , -0.271186440678
2370 , 2014/3/31 , 277 , 2015/3/31 , 243 , -0.12274368231
2371 , 2014/3/31 , 1679 , 2015/3/31 , 1998 , 0.189994044074
2372 , 2014/3/31 , 758 , 2015/3/31 , 1754 , 1.31398416887
2373 , 2014/3/31 , 2041 , 2015/3/31 , 2066 , 0.0122488975992
2374 , 2014/3/31 , 1487 , 2015/3/31 , 1191 , -0.199058507061
2375 , 2014/3/31 , 254 , 2015/3/31 , 355 , 0.397637795276
2376 , 2014/3/31 , 642 , 2015/3/31 , 1926 , 2.0
2378 , 2014/3/31 , 819 , 2015/3/31 , 1258 , 0.53601953602
2379 , 2014/3/31 , 367 , 2015/3/31 , 1562 , 3.25613079019
2384 , 2014/3/31 , 576.33 , 2015/3/31 , 831 , 0.441882254958
2385 , 2014/3/31 , 235 , 2015/3/31 , 249 , 0.0595744680851
2388 , 2014/3/31 , 198 , 2015/3/31 , 478 , 1.41414141414
2389 , 2014/3/31 , 787 , 2015/3/31 , 696 , -0.115628970775
2393 , 2014/3/31 , 699 , 2015/3/31 , 746 , 0.0672389127325
2395 , 2014/3/31 , 1049 , 2015/3/31 , 815 , -0.223069590086
2397 , 2014/3/31 , 789 , 2015/3/31 , 813 , 0.0304182509506
2398 , 2014/3/31 , 1006 , 2015/3/31 , 910 , -0.0954274353877
2400 , 2014/3/31 , 3290 , 2015/3/31 , 3625 , 0.101823708207
2402 , 2014/3/31 , 822 , 2015/3/31 , 856 , 0.0413625304136
2404 , 2014/3/31 , 454 , 2015/3/31 , 501 , 0.103524229075
2405 , 2014/3/31 , 645 , 2015/3/31 , 624 , -0.0325581395349
2406 , 2014/3/31 , 507 , 2015/3/31 , 625 , 0.232741617357
2408 , 2014/3/31 , 505 , 2015/3/31 , 625 , 0.237623762376
2410 , 2014/3/31 , 1200 , 2015/3/31 , 987 , -0.1775
2411 , 2014/3/31 , 593 , 2015/3/31 , 695 , 0.172006745363
2412 , 2014/3/31 , 931 , 2015/3/31 , 1677 , 0.801288936627
2413 , 2014/3/31 , 1694 , 2015/3/31 , 2551 , 0.505903187721
2415 , 2014/3/31 , 719 , 2015/3/31 , 1066 , 0.482614742698
2417 , 2014/3/31 , 785 , 2015/3/31 , 841 , 0.0713375796178
2418 , 2014/3/31 , 600 , 2015/3/31 , 778 , 0.296666666667
2425 , 2014/3/31 , 790 , 2015/3/31 , 727 , -0.079746835443
2427 , 2014/3/31 , 1466 , 2015/3/31 , 1840 , 0.255115961801
2428 , 2014/3/31 , 1937 , 2015/3/31 , 2707 , 0.397521941146
2429 , 2014/3/31 , 740 , 2015/3/31 , 945 , 0.277027027027
2432 , 2014/3/31 , 1864 , 2015/3/31 , 2351 , 0.261266094421
2433 , 2014/3/31 , 720 , 2015/3/31 , 1279 , 0.776388888889
2435 , 2014/3/31 , 215 , 2015/3/31 , 214 , -0.0046511627907
2436 , 2014/3/31 , 600 , 2015/3/31 , 910 , 0.516666666667
2437 , 2014/3/31 , 423 , 2015/3/31 , 406 , -0.0401891252955
2438 , 2014/3/31 , 1265 , 2015/3/31 , 3010 , 1.37944664032
2440 , 2014/3/31 , 1450 , 2015/3/31 , 2346 , 0.617931034483
2445 , 2014/3/31 , 737 , 2015/3/31 , 808 , 0.0963364993216
2449 , 2014/3/31 , 939 , 2015/3/31 , 1192 , 0.269435569755
2450 , 2014/3/31 , 1173 , 2015/3/31 , 2108 , 0.797101449275
2453 , 2014/3/31 , 424 , 2015/3/31 , 252 , -0.405660377358
2454 , 2014/3/31 , 543 , 2015/3/31 , 721 , 0.327808471455
2458 , 2014/3/31 , 865 , 2015/3/31 , 802 , -0.0728323699422
2459 , 2014/3/31 , 212 , 2015/3/31 , 289 , 0.36320754717
2461 , 2014/3/31 , 1845 , 2015/3/31 , 1021 , -0.446612466125
2462 , 2014/3/31 , 761 , 2015/3/31 , 875 , 0.149802890933
2464 , 2014/3/31 , 314 , 2015/3/31 , 281 , -0.105095541401
2468 , 2014/3/31 , 596 , 2015/3/31 , 583 , -0.0218120805369
2469 , 2014/3/31 , 1930 , 2015/3/31 , 2523 , 0.30725388601
2471 , 2014/3/31 , 844 , 2015/3/31 , 915 , 0.0841232227488
2475 , 2014/3/31 , 649.5 , 2015/3/31 , 846 , 0.302540415704
2477 , 2014/3/31 , 400 , 2015/3/31 , 1092.5 , 1.73125
2479 , 2014/3/31 , 212 , 2015/3/31 , 295 , 0.391509433962
2480 , 2014/3/31 , 772 , 2015/3/31 , 750 , -0.0284974093264
2481 , 2014/3/31 , 414 , 2015/3/31 , 430 , 0.0386473429952
2483 , 2014/3/31 , 3465 , 2015/3/31 , 3580 , 0.033189033189
2484 , 2014/3/31 , 1330 , 2015/3/31 , 900 , -0.323308270677
2485 , 2014/3/31 , 504.5 , 2015/3/31 , 572 , 0.133795837463
2487 , 2014/3/31 , 1069 , 2015/3/31 , 1424 , 0.33208606174
2488 , 2014/3/31 , 728 , 2015/3/31 , 696 , -0.043956043956
2489 , 2014/3/31 , 1563 , 2015/3/31 , 977 , -0.374920025592
